id,split,seed,domain,skill,source_row,is_prompt_development
65bfab61ef312a2b6e3f01d859a95637a58b9ac7,train,13,merged,nice_to_have,1,True
ce5383b36d76faa7e4814cfd096250147c69c419,test,13,merged,nice_to_have,2,False
57be0bcfe4d9c361b632f067f00a54b966f775eb,train,13,merged,nice_to_have,3,True
8c8615e90ed52df6f4a0a6251153a155932e128d,test,13,merged,nice_to_have,4,False
ea6051b8cbbec9bea7fdd4e8db0a1c89e5f0e436,train,13,merged,nice_to_have,5,True
f5b0b30656339d3244fc311fd1997eef42671e3d,train,13,merged,nice_to_have,6,True
4f42b08e33892861172b8eb5b8307445e110c04d,train,13,merged,nice_to_have,7,False
4c609614dc79bbda7a92d26e2a4a16b14d58fec8,validation,13,merged,nice_to_have,8,True
5438f47b2a91464a3363506c57f15450e10aecf0,test,13,merged,nice_to_have,9,False
1b977112ac79c1ebfb239401983933ee97ecb4bf,train,13,merged,nice_to_have,10,False
cd3d047c73d68810b8ac792702af99a4cc3a8e91,train,13,merged,nice_to_have,11,False
50917640781e4d88310307039fbbfd6ef35317d0,test,13,merged,nice_to_have,12,False
505acec3c961a506779021cfc145d7add53aabb5,test,13,merged,nice_to_have,13,False
65935e19eee5ef414a5c2bbc86774346925c3a38,train,13,merged,nice_to_have,14,False
953cb2024dc0a0cd62587f4dfb91d8a4c0fc368f,test,13,merged,nice_to_have,15,False
95432160c1c1b43f13a1dd6defaa73670cbf9496,train,13,merged,nice_to_have,16,False
8a3cd3a9450ae6ef33254dd06f4444204221feab,test,13,merged,nice_to_have,17,False
bf17ef1e0eb6a982cdc03fbfe8800c3c1f8f6626,train,13,merged,nice_to_have,18,False
fe385f4a15495a0c5b6e69d0e69bbf8754455bb7,test,13,merged,nice_to_have,19,False
7c4a7e3c382de882efc2a6ce7e9992ffb00340a9,test,13,merged,nice_to_have,20,False
c448cb7d93355a91fecc0cd78727b5c3d53ac8f9,validation,13,merged,nice_to_have,21,False
f065419eed2263d825b1c7f1ad81e3e4a5f4a6d7,train,13,merged,nice_to_have,22,False
2d45bc6f2ea88235d0a8233485755e029e95c152,test,13,merged,nice_to_have,23,False
6f20d94976ad935d30201db9aad0d2373dfeef2d,train,13,merged,nice_to_have,24,False
143dd447d17bdab2f36fb3a4bbc91ecdd5dcbe99,test,13,merged,nice_to_have,25,False
14e40374f49f52a3084d4fcb7817b7d859822245,train,13,merged,nice_to_have,26,False
2ef9d29834f4c5d05c683174d7817bbc6d6e15e4,test,13,merged,nice_to_have,27,False
3e53086100fac757cf1024742fa79a34b97a27ea,test,13,merged,nice_to_have,28,False
62c870348b798cb7682ca1f1f15ca4d2a49e5017,test,13,merged,nice_to_have,29,False
21934eece219f73ef9dd1bb9d1e40947519d0132,test,13,merged,nice_to_have,30,False
e67317ae9543952edf006bb75fa7289a2a97dd42,test,13,merged,nice_to_have,31,False
89da494a8b9adaae965ffd3c5ccf0e88a21d05f3,train,13,merged,nice_to_have,32,False
8245de776aec9ab1e4ca2259a7caef9f49720139,train,13,merged,nice_to_have,33,False
750fceec480cf04eab0e7cf347fa0f08279dd983,validation,13,merged,nice_to_have,34,True
3fc97a60224060874af390a4f38f6d8cd7e7fdcf,test,13,merged,nice_to_have,35,False
4ec4a23bc0f19e8a90e119d6eefc9c5f2bf9b58c,test,13,merged,nice_to_have,36,False
26d441214e6bea6bb0f0ea920756af7df3ad5cc0,test,13,merged,nice_to_have,37,False
fc2d62596eed08a2c1d289b5fbfe1ba0abe55e42,test,13,merged,nice_to_have,38,False
1dfa922d141361e3b54349ef6a26ab225765017b,test,13,merged,nice_to_have,39,False
3d7fa3f609fac471741578715ff75be547478781,train,13,merged,nice_to_have,40,True
4d664c3d98a17f4fbd2a4eeef937018df2ea93e1,test,13,merged,nice_to_have,41,False
bbd75fc7ef4f2cf2b0c10730200251e9ce246857,train,13,merged,nice_to_have,42,True
7a4a94128750c035840f14bb5b5f618bfa234062,train,13,merged,nice_to_have,43,True
9ec2819b4aea22446ec59deb66ef7a31b8285511,train,13,merged,nice_to_have,44,True
d98b5b261e398686722a9e0bfc5b104d19d67b72,validation,13,merged,nice_to_have,45,True
cf2a8d074ae385dc3737143b81acb0aa494937cd,validation,13,merged,nice_to_have,46,True
4b9585a9fde62098cea49b923d4928b51a18a257,train,13,merged,nice_to_have,47,True
e29567f7507aa957bd67216d95fc1ca1f263e11c,test,13,merged,nice_to_have,48,False
cf3d126dc7505dd00d800616bc9d33560a831963,validation,13,merged,nice_to_have,49,True
0f12811ad8b87eae5aaeefe63f1ae8a393059cfe,train,13,merged,nice_to_have,50,True
1203d631abea773b3c65845c27062f6bfa48a5c2,test,13,merged,nice_to_have,51,False
da8bf2d2edb62ae71be2edd277eab76e85d23fd8,train,13,merged,nice_to_have,52,False
012909c528d3a3066cb111661d2891ead64544e0,test,13,merged,nice_to_have,53,False
df149570c0188ef083cbbecdbf8dc3597ebbd531,validation,13,merged,nice_to_have,54,True
3ada6bcd4cf3482bdbeaf18d62afdc0c50ec864d,validation,13,merged,nice_to_have,55,True
abbad8dfd1ab720cd4d977125ef7f98d0521f0e9,train,13,merged,nice_to_have,56,True
e672bbabde169070e268953033f71205750bc39b,test,13,merged,nice_to_have,57,False
8ae8ddfc9cbef95b57c16ed014f7cc286902e8b6,test,13,merged,nice_to_have,58,False
fc9cb4c728a4b678b8ca2eedafa7a4e10fdb3b11,test,13,merged,nice_to_have,59,False
f14fccc966761b3b626dd798feca57a76280b6b3,test,13,merged,nice_to_have,60,False
e5eb5511b113f43f24551b9a598c3c7018344d80,train,13,merged,nice_to_have,61,True
68299688deb859f17724fc90b286fa81eb2f27b4,test,13,merged,nice_to_have,62,False
6d353c8cb10c7a1356b9ad1f9c0174ca3ad63188,test,13,merged,nice_to_have,63,False
f69346c7492fd058f1d74583fdcc7f4e5d0b78df,train,13,merged,nice_to_have,64,True
dbbcd4ecd465d6855697eeb146dde1918ee5a2a8,test,13,merged,nice_to_have,65,False
2719bec1248961c0f429170a7c0bb7ac77784a09,test,13,merged,nice_to_have,66,False
e02c93303d68b0a208f68600009e38ce7df35455,train,13,merged,nice_to_have,67,True
0479cb715f853560d7b289e59ed7147d4906c01a,train,13,merged,nice_to_have,68,True
88bf63d30305a0c6cc0d8282bcf8c151dd9dea3a,test,13,merged,nice_to_have,69,False
ffcb9e34e0dbca1a9a2dd8c5426d7a8c895fb765,validation,13,merged,nice_to_have,70,True
475a0d3e2e8f0a634ddeca9583121fc48ac88f7a,test,13,merged,nice_to_have,71,False
c803a180c7923df8e18248c29fdb6e31889a099a,train,13,merged,nice_to_have,72,True
6c155103b1ea8352ad86caac690bd7c423eab634,test,13,merged,nice_to_have,73,False
8d8ffcd005addac075eff4ba23f1f104c9017771,train,13,merged,nice_to_have,74,True
e2fba73da3595aa5ed072632a6d96436ec6de99d,test,13,merged,nice_to_have,75,False
cc44a2ca44929f5746a8f2ef6aab64e22e3c2451,validation,13,merged,nice_to_have,76,True
e11a2779c3a5e33108805f1f7e1adcfbcfc5a7a8,train,13,merged,nice_to_have,77,True
5d0b6a3873ae59fa8203c7a2160ee8134cd9c326,train,13,merged,nice_to_have,78,False
0bb1ce04b1011a37a55c26d4c4b30993f58a0358,validation,13,merged,nice_to_have,79,False
9ee29e9491f989929117fe9c8a3df8fd1f61e925,test,13,merged,nice_to_have,80,False
e2303b3eead419885211a6bc4119db84fb69ab62,train,13,merged,nice_to_have,81,True
107c94cfcde96d9304cdb49828ae3f15b8df56ab,test,13,merged,nice_to_have,82,False
e57ce82992c09316f792585bdf36efa135d98004,test,13,merged,nice_to_have,83,False
e59c2ffb9faf58dc6f681f0dd6a1caf9a70bcea8,test,13,merged,nice_to_have,84,False
534ae00e1b697b794f42fc94a4644fa318e664ef,train,13,merged,nice_to_have,85,True
8e623e7315ea4d6b10b72ae277dee8c95e471581,test,13,merged,nice_to_have,86,False
86bd1ae96d3454815c4dfdfb90a1f70e7a97a6c6,test,13,merged,nice_to_have,87,False
afe46cd7c3b4e40e11e9a111b7aa0f0e58efe4d4,train,13,merged,nice_to_have,88,False
d2c50b4d758a3369ee6a30d6b5f284c159eee6bc,train,13,merged,nice_to_have,89,True
dd174cad81d4377c5b903e3a81884b47b1f94e05,validation,13,merged,nice_to_have,90,True
210ee59f35bb6c3b3a6d7c3bcb971cce8b0df39f,train,13,merged,nice_to_have,91,True
6626e78e6bd7515e9e1750700cb7392850980482,test,13,merged,nice_to_have,92,False
c5793b3ec84a78976219118c9c13b139fb253097,test,13,merged,nice_to_have,93,False
42ad0d8a4a6890c19bf114608d7a2b80d2f15598,test,13,merged,nice_to_have,94,False
e5de1b871a05f66f7890a42fb559d0f51a4089fd,test,13,merged,nice_to_have,95,False
6c5601272bcee5442e92100e587302fc7f8cd6f6,test,13,merged,nice_to_have,96,False
a9710ed32a3b56eeb10db393e10f646cb3735ab1,test,13,merged,nice_to_have,97,False
89d6669ed04281d21bff745787eca6894ca699dd,train,13,merged,nice_to_have,98,True
5edc69e9cca11b947925969821ea0814b95407c3,train,13,merged,nice_to_have,99,True
0d70c70e5d8d64f5bfa4a26ad472bfb6cb532316,test,13,merged,nice_to_have,100,False
63eb11313658837788bb56d52c073182fbd1a0ea,train,13,merged,nice_to_have,101,True
e012e1b7179075fe8ca78dccf8cfdf6909b9b55b,test,13,merged,nice_to_have,102,False
a980285c24a13d1b311e46f3e33f3039042170c3,test,13,merged,nice_to_have,103,False
a5f75d409484ce21ca9733838097f96bec84c0e2,test,13,merged,nice_to_have,104,False
c16a08353d7f89c5d3ee8625fc57043ef77922a9,train,13,merged,nice_to_have,105,True
4cf804602b1964c1184595cbf8542a75ec0bf05f,test,13,merged,nice_to_have,106,False
58482b381dfb35eca06cfd13d245e90e793eab76,test,13,merged,nice_to_have,107,False
ca98fb4279ae52847a13184af241828028355cfc,train,13,merged,nice_to_have,108,False
7f34958a5a3305816490f746de1e880a0260ca9b,train,13,merged,nice_to_have,109,True
158f552d78bb8c492406de518c9529b89e1d9118,test,13,merged,nice_to_have,110,False
1a30cc0d36543c3691a388fcf752069f94586200,test,13,merged,nice_to_have,111,False
f11c1d2fc524f7776a6c98012ec5a271842f65d9,test,13,merged,nice_to_have,112,False
67656e5b2ac26b0f370e26fe7b1cfcdfbc028a08,train,13,merged,nice_to_have,113,True
4b438cdabbb9de86093d775d79bb00a87a892f8d,train,13,merged,nice_to_have,114,True
fc5524ac3f04064213a12d27a7e3655928ab35a3,train,13,merged,nice_to_have,115,True
22bc66a6f6f563700bb33421ccdea40dad43487c,train,13,merged,nice_to_have,116,False
1590b304487f956e96466de9cd8b37702bc70ea9,train,13,merged,nice_to_have,117,False
e67c0f9fa8cf6f8528202fb5623c4940f27a114e,test,13,merged,nice_to_have,118,False
