id,split,seed,domain,skill,source_row,is_prompt_development
65bfab61ef312a2b6e3f01d859a95637a58b9ac7,test,13,merged,hard_skills,1,False
ce5383b36d76faa7e4814cfd096250147c69c419,test,13,merged,hard_skills,2,False
684e1ce5a4f93b330c6e1b074f35c07416c5b722,train,13,merged,hard_skills,3,False
57be0bcfe4d9c361b632f067f00a54b966f775eb,train,13,merged,hard_skills,4,False
0d14ef2480d3a575b2402d632cebed56cf34c5b1,train,13,merged,hard_skills,5,False
8c8615e90ed52df6f4a0a6251153a155932e128d,train,13,merged,hard_skills,6,False
ea6051b8cbbec9bea7fdd4e8db0a1c89e5f0e436,train,13,merged,hard_skills,7,False
f5b0b30656339d3244fc311fd1997eef42671e3d,test,13,merged,hard_skills,8,False
65ae2330cb89e652e7c6909d34279b7293b0af6b,train,13,merged,hard_skills,9,False
710de6ddc2b13827b13f1e8302d97de83df60675,test,13,merged,hard_skills,10,False
4f42b08e33892861172b8eb5b8307445e110c04d,train,13,merged,hard_skills,11,False
8e78ce59d3e8d0b1d93d0556633f2fe7b72ce506,test,13,merged,hard_skills,12,False
4c609614dc79bbda7a92d26e2a4a16b14d58fec8,test,13,merged,hard_skills,13,False
5438f47b2a91464a3363506c57f15450e10aecf0,test,13,merged,hard_skills,14,False
1b977112ac79c1ebfb239401983933ee97ecb4bf,test,13,merged,hard_skills,15,False
cd3d047c73d68810b8ac792702af99a4cc3a8e91,train,13,merged,hard_skills,16,False
e795d1238b26fa050ac92b58a1416ca41913d40c,train,13,merged,hard_skills,17,True
176ace28ca23fe47a05487012d761cbeb47f1db4,test,13,merged,hard_skills,18,False
6513866906266175a7ca0b1b5f03af80bf658aae,test,13,merged,hard_skills,19,False
018b19d2d92507598734183558e3b4b2a3813c88,train,13,merged,hard_skills,20,True
cf637b2eac3c0c11cd61311568e562d1f852df3e,train,13,merged,hard_skills,21,False
418f10913dcd57015ef99c79667d357fdf133de2,train,13,merged,hard_skills,22,False
5aca29772169aceb1af9d0325848290255edfc99,test,13,merged,hard_skills,23,False
