id,split,seed,domain,skill,source_row,is_prompt_development
ce5383b36d76faa7e4814cfd096250147c69c419,test,13,it,soft_skills,1,False
684e1ce5a4f93b330c6e1b074f35c07416c5b722,test,13,it,soft_skills,2,False
57be0bcfe4d9c361b632f067f00a54b966f775eb,train,13,it,soft_skills,3,False
0d14ef2480d3a575b2402d632cebed56cf34c5b1,train,13,it,soft_skills,4,False
8c8615e90ed52df6f4a0a6251153a155932e128d,train,13,it,soft_skills,5,False
ea6051b8cbbec9bea7fdd4e8db0a1c89e5f0e436,validation,13,it,soft_skills,6,False
f5b0b30656339d3244fc311fd1997eef42671e3d,test,13,it,soft_skills,7,False
65ae2330cb89e652e7c6909d34279b7293b0af6b,test,13,it,soft_skills,8,False
710de6ddc2b13827b13f1e8302d97de83df60675,test,13,it,soft_skills,9,False
4f42b08e33892861172b8eb5b8307445e110c04d,train,13,it,soft_skills,10,False
8e78ce59d3e8d0b1d93d0556633f2fe7b72ce506,train,13,it,soft_skills,11,False
4c609614dc79bbda7a92d26e2a4a16b14d58fec8,test,13,it,soft_skills,12,False
5438f47b2a91464a3363506c57f15450e10aecf0,train,13,it,soft_skills,13,False
1b977112ac79c1ebfb239401983933ee97ecb4bf,train,13,it,soft_skills,14,True
cd3d047c73d68810b8ac792702af99a4cc3a8e91,test,13,it,soft_skills,15,False
e795d1238b26fa050ac92b58a1416ca41913d40c,test,13,it,soft_skills,16,False
176ace28ca23fe47a05487012d761cbeb47f1db4,test,13,it,soft_skills,17,False
6513866906266175a7ca0b1b5f03af80bf658aae,validation,13,it,soft_skills,18,True
018b19d2d92507598734183558e3b4b2a3813c88,train,13,it,soft_skills,19,True
cf637b2eac3c0c11cd61311568e562d1f852df3e,train,13,it,soft_skills,20,False
418f10913dcd57015ef99c79667d357fdf133de2,train,13,it,soft_skills,21,True
5aca29772169aceb1af9d0325848290255edfc99,test,13,it,soft_skills,22,False
50917640781e4d88310307039fbbfd6ef35317d0,test,13,it,soft_skills,23,False
ac8fdca94318b395fe1ba91ce7adf63e07cb9b30,validation,13,it,soft_skills,24,False
505acec3c961a506779021cfc145d7add53aabb5,test,13,it,soft_skills,25,False
5d872edfaaf0765fa95ac458c04550f89e7dac06,train,13,it,soft_skills,26,True
